縣市,海岸線,左下X,左下Y,右上X,右上Y
桃園市,沙崙段,121.20769500732,25.105031039527,121.20859105882,25.106426784883
桃園市,永安漁港北岸第1段,121.01949657229,24.996845329284,121.02173269443,25.000841038753
桃園市,永安漁港南岸第3段,121.00365192182,24.961974232672,121.00693863347,24.965148789903
桃園市,富林溪至樹林後溪,121.13058781578,25.074751401738,121.13233566284,25.075026515563
屏東縣,枋山鄉枋山村海灘,120.65082669254,22.26479419401,120.65125584598,22.268630554414
屏東縣,萬里桐沙灘,120.7036113739,21.995620027657,120.70620775223,21.996614815246
屏東縣,新園鄉共和村海灘,120.4463473346,22.469968987066,120.45074668191,22.471885240469
屏東縣,枋山鄉加祿村會社海灘,120.61889495795,22.327025850017,120.62263071535,22.329909110504
屏東縣,林邊鄉水利村海灘,120.48957000605,22.424534838035,120.49389492946,22.426589745414
屏東縣,大庄村海岸,120.56309803772,22.384364994133,120.56712985039,22.386881667818
屏東縣,南福村厚石沙灘,120.37273406982,22.333205920811,120.37274975674,22.333230877182
屏東縣,屏東縣東港鎮鎮海公園海灘,120.44404165139,22.453895238679,120.44723629947,22.457297329308
屏東縣,杉板海灘,120.36204814911,22.340906780519,120.3620494157,22.340929348951
屏東縣,滿洲鄉九棚港仔海灘,120.88557243326,22.128040826367,120.88557243347,22.13255638226
屏東縣,花瓶石海灘,120.38264158098,22.353925823195,120.3831410408,22.354423567819
屏東縣,肚仔坪海灘,120.36342144012,22.348924749439,120.36346942155,22.348979856606
屏東縣,佳冬鄉燄溫村海灘,120.51929056642,22.415095152839,120.52040636537,22.419372498028
屏東縣,小灣沙灘,120.80349683762,21.940378481291,120.80608248711,21.94144331781
屏東縣,大福澳仔海灘,120.36608408461,22.325201712497,120.36614656448,22.325266445032
屏東縣,漁埕尾海灘,120.38750502632,22.342796161414,120.38972854614,22.346741684783
屏東縣,佳冬鄉塭豐村海灘,120.52747289685,22.405764445396,120.52950441835,22.406607869487
屏東縣,枋寮村海岸,120.59018611908,22.364145713241,120.59273958206,22.367122239227
屏東縣,保生村海岸,120.59235334396,22.358668739199,120.59544324875,22.362042263178
屏東縣,滿洲鄉港口海灘,120.84394574161,21.979130960555,120.84397857638,21.980379653705
屏東縣,新龍海岸,120.58296561241,22.373307553732,120.58305021736,22.373362815475
屏東縣,蛤板海灘,120.35977363586,22.334297563391,120.35984202206,22.334383699429
屏東縣,枋山鄉楓港村海灘,120.68474476188,22.205179276248,120.68643629551,22.209393490783
屏東縣,車城鄉海口村海灘,120.7055182173,22.086406251729,120.71005025835,22.087958127647
屏東縣,林邊鄉崎峰村海灘,120.50343066426,22.416804328277,120.50744975262,22.41933946825
屏東縣,枋山鄉枋山村成功海灘,120.65219998355,22.249179632045,120.65615017872,22.251790549523
屏東縣,牡丹鄉旭海村海灘,120.89195240429,22.176446000482,120.89321735798,22.180805424243
屏東縣,中澳海灘,120.38395643234,22.351447276174,120.38682022651,22.354402106572
屏東縣,枋山鄉嘉和社區沙灘,120.62928840092,22.316826813499,120.63249828259,22.320213822851
嘉義縣,好美里海灘,120.12572044296,23.355433900628,120.12834048761,23.359238338225
嘉義縣,好美里海岸防風林道,120.13739189847,23.362021924266,120.13970494266,23.365999439185
嘉義縣,東石橋畔出海口,120.17670470547,23.461186487193,120.17892956729,23.464767417218
嘉義縣,東石漁人碼頭海岸,120.13545542954,23.449253024325,120.13767410596,23.451599498055
嘉義縣,鰲鼓海埔地海堤,120.12053572237,23.489230464013,120.12373110076,23.492350767184
嘉義縣,型厝寮漁港,120.14683175808,23.473822213136,120.14824420213,23.475416435912
嘉義縣,網寮漁港,120.1515872106,23.443953290614,120.15446782108,23.447602523084
嘉義縣,塭港漁港,120.14234319329,23.467922642179,120.1437819948,23.469000268974
嘉義縣,新厝海堤,120.15663706329,23.385798758618,120.15919804573,23.388243108761
嘉義縣,東石港南北岸,120.14021826688,23.458511080832,120.14489710329,23.45983394137
嘉義縣,好美里海堤,120.11957513863,23.345112406884,120.12180130231,23.349132060057
嘉義縣,白水湖漁港,120.14948874711,23.419630574106,120.15020957629,23.42341251558
連江縣,馬港海灘,119.91659760475,26.157826238615,119.91767585278,26.1593814768
連江縣,澳仔沙灘,119.99316394329,26.23404540012,119.99332487583,26.234526585204
連江縣,田沃港沙灘,119.94392395019,25.980996175017,119.94444966316,25.981859361167
連江縣,牛角澳口海灘,119.9528503418,26.164210768469,119.95410561562,26.164827054514
連江縣,猛澳沙灘,119.96572494507,25.958290657672,119.96817648411,25.959240827703
連江縣,大澳裡沙灘,119.99341070652,26.235272418149,119.99357700348,26.235753598155
連江縣,馬鼻灣沙灘,119.99769151211,26.221415183598,120.00064194202,26.22265677189
連江縣,北澳口海灘,120.48862695694,26.370613826609,120.4892706871,26.370983903034
連江縣,青帆沙灘,119.93052363396,25.971711299135,119.93114054203,25.971884915035
連江縣,鐵板沙灘,119.92335140705,26.141116954131,119.92430627346,26.142027117972
連江縣,津沙海灘,119.91229534149,26.145041684036,119.91319656372,26.14551842138
連江縣,后沃沙灘,120.00315785408,26.222122601807,120.00705778599,26.222931074493
連江縣,塘后沙灘,120.00437021256,26.222780288353,120.00551819801,26.222871722529
連江縣,清水濕地,119.93580758572,26.15423900027,119.93728280067,26.154311227634
連江縣,科蹄澳沙灘,119.9171179533,26.16244855759,119.91763293743,26.163079297331
連江縣,梅石澳口沙灘,119.93666052818,26.14563880929,119.93741691112,26.14605775825
連江縣,坤坵沙灘,119.92429554462,25.978247439467,119.92498219013,25.979187803597
連江縣,菜浦澳礫灘,119.94628429413,25.976950206863,119.94653642178,25.97809794499
金門縣,馬山段,118.41483882988,24.524446093076,118.41652393341,24.526685828808
金門縣,西園抗日紀念碑段,118.39779138565,24.510950510938,118.39793787022,24.510966749129
金門縣,貴山段,118.21955946606,24.426266174289,118.22437047958,24.426871822492
金門縣,南山頭段,118.21576595306,24.409296090092,118.22050424973,24.410029811556
金門縣,謝厝段,118.28709125519,24.404535583871,118.29106951789,24.407137917728
金門縣,復國墩段二,118.47177743912,24.447989542492,118.47289323807,24.451099746138
金門縣,寒舍花段,118.44686508179,24.50218395184,118.44807356966,24.5065269152
金門縣,上林段,118.22454214096,24.42706719226,118.22603452837,24.427928834246
金門縣,塘頭段,118.40319871902,24.512043847357,118.40497248196,24.514562054483
金門縣,烏沙頭至烏沙嘴段,118.292126343,24.477269376275,118.2951593399,24.480255115288
金門縣,雙口段,118.22859764099,24.437714386947,118.22876930237,24.441660458288
金門縣,山西段,118.44333808132,24.507572822272,118.44768047333,24.50878333385
金門縣,下蘭至后沙段段,118.37373575431,24.461045928068,118.37646245956,24.463830393624
金門縣,"東一點紅 至安岐段",118.34692660318,24.464103831024,118.35150718689,24.465706918497
金門縣,湖井頭段,118.22972939586,24.446079311553,118.23308065357,24.44906909336
金門縣,昔果山至尚義機場段,118.36679007862,24.430461463628,118.37124824524,24.432381133892
金門縣,陳景蘭洋樓段,118.39002370834,24.435487341671,118.39457273483,24.43599526774
金門縣,溪邊海水浴場段,118.46212148666,24.439746043062,118.46599351096,24.442079611423
金門縣,劉澳機動巡邏站段,118.38123728397,24.4828524077,118.38613986969,24.4830477006
金門縣,"L56 據點段",118.26305866242,24.431287105386,118.26449373514,24.43503711189
金門縣,山后段,118.45206357226,24.489687131539,118.45317363739,24.493932833201
金門縣,北山斷崖段,118.31677516063,24.484336550722,118.32052230835,24.487119995878
金門縣,鐵漢堡段,118.24687957764,24.451954825278,118.25112136897,24.452970542666
金門縣,后湖至昔果山段,118.34000587463,24.409795336145,118.34344579338,24.412926524873
金門縣,官澳至塘頭段,118.40907812119,24.519048082912,118.40957164764,24.523503783338
金門縣,復國墩漁港,118.47009301186,24.444893409834,118.47074747086,24.447139822805
金門縣,雙口至上林段,118.2278185971,24.433575295707,118.22870492935,24.438007416291
金門縣,夏墅段,118.30865621567,24.427356169764,118.31000804901,24.430271213277
金門縣,溪邊段,118.46073412056,24.438214625036,118.46272230148,24.440664184605
金門縣,青嶼段二,118.41746694248,24.526567000715,118.4220424755,24.527661900215
金門縣,后沙至嚨口段,118.36663060922,24.46035378064,118.37150573731,24.460992092335
金門縣,塔山段,118.28430745114,24.414973233408,118.28816413879,24.415930632653
金門縣,雄獅堡段,118.30906391144,24.430075848472,118.3091511256,24.430343021159
金門縣,歐厝段至泗湖段,118.3363366127,24.40244821938,118.33862776968,24.406436058189
金門縣,嚨口段,118.34854602814,24.464142893461,118.35317861578,24.465197574686
金門縣,劉澳機動巡邏站至下蘭段,118.38038921356,24.479958649744,118.38370448344,24.483282029849
金門縣,八二據點至料羅海濱公園段,118.42540740967,24.42264537771,118.42910212648,24.425621448814
金門縣,尚義海堤至成功段,118.37987954282,24.434607897594,118.38470432219,24.435511597191
金門縣,南石滬公園段,118.43815326691,24.410596458666,118.44059944153,24.411299879127
金門縣,"安東一營區 至古寧頭戰史館段",118.32784360943,24.475040840117,118.33168029785,24.477856084978
金門縣,九宮港,118.26267242432,24.425513994248,118.26354146004,24.427316288275
金門縣,赤山段,118.31793094894,24.38598742149,118.32130289758,24.388534345805
金門縣,青岐機動巡邏段,118.23203086853,24.412687169103,118.23641733628,24.414606963497
金門縣,貴山至鳳嘴段,118.21731090546,24.420955377977,118.21931714514,24.425074406433
金門縣,漁村段,118.40386885086,24.432252493764,118.40812516298,24.433983087081
金門縣,洋山段,118.39437961578,24.489901931126,118.39500613449,24.49040499615
金門縣,后扁段,118.45943026798,24.478712337273,118.46331255764,24.480904322553
金門縣,將軍堡段,118.26627731323,24.44041023123,118.26719999313,24.441894874482
金門縣,九宮港旁段,118.26350927353,24.427438393985,118.26466798782,24.431189423809
金門縣,建功嶼段,118.30204725266,24.42519163,118.304708004,24.4265006191
金門縣,羅厝漁港,118.25867056847,24.423169508203,118.26048374176,24.424615279747
金門縣,夏興海岸段,118.39562416077,24.435331056315,118.40037513374,24.435741304962
金門縣,湖下海堤段,118.30191850662,24.457328497643,118.30303430557,24.461545214999
金門縣,金湯港段,118.30181121826,24.395004904248,118.30608217163,24.396624934901
金門縣,呂厝段,118.39107513428,24.487988249149,118.39399337769,24.489628549769
金門縣,田墩海堤至洋山段,118.39406476455,24.501578551738,118.39407920837,24.506088953464
金門縣,歐厝段,118.32803249359,24.387830875774,118.33119700914,24.390192977033
金門縣,西園段,118.39303822598,24.509216021736,118.39704036713,24.510989558831
金門縣,劉澳海堤段,118.38792085648,24.48547192937,118.39092493057,24.488046831682
金門縣,九宮坑道段,118.26048374176,24.422368465486,118.2628762722,24.423736096323
金門縣,新湖漁港旁段,118.41626751719,24.427633762875,118.41708183289,24.427810379149
金門縣,南山頭至青岐機動巡邏段,118.22494983673,24.405418381889,118.22789444305,24.408614109038
金門縣,東林海濱公園段,118.25352416143,24.424981045227,118.25842380524,24.425269778984
金門縣,大地段,118.46259848008,24.453218037422,118.46501736572,24.456849428934
金門縣,獅山海灘至大東山段,118.43646810466,24.507533773317,118.44109296799,24.508705236681
金門縣,湖下海堤至下埔下段,118.30352783203,24.450027205456,118.30580834665,24.45402531744
金門縣,峰上段,118.45563640911,24.425485404369,118.46021983524,24.426246637202
金門縣,新頭段,118.42100250564,24.425138312335,118.42556927017,24.426800647993
金門縣,北山安檢所至烏沙頭段,118.30054389803,24.482280452917,118.30361366272,24.485762092667
金門縣,慈湖段,118.29189777374,24.465556304344,118.29602841343,24.468010014765
金門縣,青嶼段一,118.42547121607,24.51997025187,118.42778921127,24.523840999734
金門縣,北山播音站至北山安檢所段,118.30996189522,24.487095710273,118.31277608871,24.489452804297
金門縣,貓公石段,118.2441329956,24.450190937311,118.24700832367,24.45289241085
高雄市,永安區海岸線,120.19798398013,22.840595512163,120.19975290341,22.844802129298
高雄市,茄萣區海岸線,120.18147216642,22.89015953156,120.18291462756,22.894469878178
高雄市,旗津海水浴場,120.26714857535,22.605069957662,120.2705113979,22.608230299805
高雄市,彌陀區海岸線,120.22750973697,22.773032261086,120.22928707215,22.777235575267
高雄市,梓官區海岸線,120.23829300196,22.748500182837,120.24050810508,22.752520867711
高雄市,林園區海岸線,120.39238858029,22.482157971655,120.39580578151,22.485368059413
雲林縣,箔子寮海岸線-2,120.14021430367,23.623763403467,120.14154970644,23.628103035704
雲林縣,口湖鄉海灘-2,120.14275705645,23.567001270819,120.14322400088,23.571486041239
雲林縣,口湖鄉海灘-1,120.14047741885,23.572194061545,120.14288067813,23.575200726025
雲林縣,台西海岸線,120.172053092,23.724920347805,120.17267448092,23.729398506812
雲林縣,箔子寮海岸線-1,120.1410950376,23.629959579757,120.14163523911,23.634446392858
雲林縣,口湖鄉海灘-3,120.13987812237,23.617968671391,120.14167815446,23.620783479431
雲林縣,三條崙海岸線,120.15413924185,23.664665888972,120.15459567307,23.666189958629
雲林縣,林厝寮海岸線-2,120.16167700288,23.680345683345,120.1639940436,23.684275705219
雲林縣,林厝寮海岸線-1,120.15854388474,23.673579305511,120.15984626072,23.675666267118
雲林縣,麥寮鄉海灘,120.21901510301,23.818575721805,120.22381842134,23.819499928582
新竹縣,新豐鄉紅樹林-3,120.96613198222,24.908343191441,120.97054481506,24.909442008669
新竹縣,新豐鄉紅樹林-5,120.97508678709,24.908391274398,120.97926819627,24.909669995465
新竹縣,新豐鄉紅樹林-4,120.96661394022,24.901287441254,120.96774458885,24.904154254295
新竹縣,竹北市新月沙灣-2,120.94130559669,24.862303303382,120.94428062439,24.865879344019
新竹縣,新豐鄉紅樹林-2,120.97037315369,24.909207947109,120.97048663372,24.909247392876
新竹縣,舊新豐海水浴場-1,120.98032037509,24.932929862843,120.98367288463,24.936182486317
新竹縣,竹北市新月沙灣-1,120.94489482999,24.870009085156,120.94737052918,24.873899492722
新竹縣,舊新豐海水浴場-2,120.97045898438,24.925730456864,120.97217559815,24.926859073344
新竹縣,新豐鄉紅樹林-1,120.96809105934,24.91785033132,120.97060848941,24.921722829542
新竹縣,竹北市新月沙灣-3,120.94039485889,24.855491991012,120.94501018524,24.857118434966
臺中市,龍井區4段,120.51639318466,24.185819344102,120.51937367824,24.189411595838
臺中市,大安區,120.58334781256,24.377110490179,120.58446491608,24.381461613193
臺中市,龍井區1段,120.49072444439,24.199814539707,120.49519300461,24.201590686593
臺中市,龍井區2段,120.49518227577,24.199305666617,120.49708127975,24.199814539707
臺中市,清水區2段,120.5588130307,24.283284481487,120.56250642976,24.286234835943
臺中市,清水區1段,120.54990973501,24.311195443146,120.55055445284,24.315664801992
臺中市,龍井區3段,120.5101275444,24.192021102943,120.51403679466,24.194755076584
臺中市,大甲區,120.60317722717,24.412180806541,120.60547981234,24.416155719412
臺南市,漁光島,120.15077590942,22.980632902912,120.15481001877,22.982693442796
臺南市,觀夕平台,120.14705148401,22.988915942694,120.14706373215,22.988933719537
臺南市,馬沙溝濱海遊憩區,120.08309841156,23.2194591042,120.08382797241,23.221470491591
臺南市,橋頭公園,120.14181733131,22.992985105046,120.1429438591,22.993676455395
臺南市,黃金海岸,120.16953707298,22.948143377756,120.17141061444,22.952303043334
臺南市,雙春濱海遊憩區,120.10854721069,23.304029510647,120.11052131653,23.307892050934
臺南市,府城天險,120.10867752785,23.019247641229,120.11137962341,23.023006200682
新竹市,彩虹橋,120.91342449188,24.795734379694,120.91432571411,24.797683168005
新竹市,惠民宮/美山探索區,120.91507673264,24.783198712833,120.9154522419,24.78595530455
新竹市,南寮漁港觀音亭南岸,120.91816663742,24.848668249133,120.92041969299,24.851511002807
新竹市,運動公園,120.91797351837,24.840412210657,120.9190249443,24.844618185878
新竹市,南港海岸,120.88475704193,24.738022801225,120.88692628442,24.739321583211
新竹市,港南風景區至金城湖外圍沙灘,120.90746106442,24.808155766086,120.91208339408,24.809761570398
